"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"double-collection-env.nlogo"
"zero-shot-poison-avoidance"
"03/25/2025 20:56:32:733 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tournament-size","num-llm-agents","verbose?","selection-pressure","use-config-file?","logging?","num-parents","config-file","ticks-per-generation","llm-mutation?","llm-type","text-based-evolution","num-poison-sources","selection","num-food-sources","experiment-name","[step]","generation","mean-fitness","max [fitness] of llm-agents","best-rule-fitness","best-rule"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1720","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1721","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1722","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1723","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1724","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1725","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1726","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1727","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1728","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1729","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1730","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1731","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1732","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1733","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1734","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1735","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1736","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1737","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1738","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1739","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1740","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1741","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1742","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1743","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1744","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1745","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1746","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1747","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1748","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1749","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1750","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1751","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1752","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1753","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1754","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1755","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1756","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1757","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1758","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1759","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1760","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1761","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1762","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1763","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1764","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1765","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1766","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1767","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1768","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1769","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1770","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1771","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1772","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1773","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1774","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1775","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1776","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1777","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1778","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1779","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1780","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1781","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1782","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1783","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1784","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1785","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1786","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1787","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1788","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1789","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1790","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1791","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1792","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1793","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1794","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1795","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1796","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1797","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1798","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1799","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1800","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1801","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1802","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1803","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1804","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1805","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1806","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1807","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1808","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1809","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1810","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1811","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1812","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1813","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1814","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1815","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1816","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1817","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1818","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1819","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1820","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1821","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1822","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1823","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1824","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1825","0","-35.7","-22","0","0"
"2","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","523","0","-23.5","-6","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1826","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1827","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1828","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1829","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1830","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1831","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1832","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1833","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1834","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1835","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1836","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1837","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1838","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1839","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1840","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1841","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1842","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1843","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1844","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1845","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1846","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1847","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1848","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1849","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1850","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1851","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1852","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1853","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1854","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1855","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1856","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1857","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1858","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1859","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1860","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1861","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1862","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1863","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1864","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1865","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1866","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1867","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1868","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1869","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1870","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1871","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1872","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1873","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1874","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1875","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1876","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1877","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1878","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1879","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1880","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1881","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1882","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1883","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1884","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1885","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1886","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1887","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1888","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1889","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1890","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1891","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1892","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1893","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1894","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1895","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1896","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1897","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1898","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1899","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1900","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1901","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1902","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1903","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1904","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1905","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1906","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1907","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1908","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1909","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1910","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1911","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1912","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1913","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1914","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1915","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1916","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1917","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1918","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1919","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1920","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1921","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1922","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1923","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1924","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1925","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1926","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1927","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1928","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1929","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1930","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1931","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1932","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1933","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1934","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1935","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1936","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1937","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1938","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1939","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1940","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1941","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1942","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","1943","0","-35.7","-22","0","0"
